id;barcode;maindir;brand_id;name;cost_original_val
5541;SPM-01-BLK;555;69;Анальные вибраторы;8347.00
5542;SPM-01-PMR;555;69;Анальные вибраторы;8347.00
5543;STG-01-PMR;585;69;Hi-tech;8347.00
5544;STG-01-VLT;585;69;Hi-tech;8347.00
5545;765007;564;167;Стимуляторы G-точки;1828.00
5546;765006;564;167;Стимуляторы G-точки;1712.00
5547;761015;544;167;Реалистики;832.00
5548;761014;544;167;Реалистики;832.00
5549;761013;544;167;Реалистики;910.00
5550;761001;544;167;Реалистики;1556.00
5551;761002;544;167;Реалистики;1825.00
5552;761003;544;167;Реалистики;1398.00
5553;761004;544;167;Реалистики;1694.00
5554;761019;565;167;Со стимулятором клитора;1877.00
5555;761011;544;167;Реалистики;3617.00
5556;761012;544;167;Реалистики;3938.00
5557;761021;544;167;Реалистики;1877.00
5558;761009;580;167;Вибростимуляторы, вибропульки;1198.00
5559;761010;580;167;Вибростимуляторы, вибропульки;1709.00
5560;769004;563;167;Эрекционные кольца;351.00
5561;769003;563;167;Эрекционные кольца;453.00
5562;764001;535;167;Вагинальные шарики;897.00
5563;764002;535;167;Вагинальные шарики;624.00
5564;769001;563;167;Эрекционные кольца;806.00
5565;765001;565;167;Со стимулятором клитора;2024.00
5566;765002;565;167;Со стимулятором клитора;2153.00
5567;765005;564;167;Стимуляторы G-точки;1712.00
5568;765003;565;167;Со стимулятором клитора;2165.00
5569;765004;565;167;Со стимулятором клитора;1942.00
5570;FL600;534;34;Мастурбаторы;1350.00
5571;Anita body;597;162;Боди и комбинезоны;2910.00
5572;Maya set;598;162;Бикини и комплекты;3064.00
5573;Eliane set;598;162;Бикини и комплекты;2992.00
5574;MK08-MK09-MK10;618;162;Beauty-аксессуары;1160.00
5575;MK05-MK06-MK07;587;162;Игровые костюмы;1194.00
5576;Anita dress;602;162;Эротическое платье;3317.00
5577;Harness 1;605;162;Другие BDSM товары;1810.00
5578;Harness 3;601;162;Перчатки и аксессуары;1810.00
5579;NC017-NC018-NC019;618;162;Beauty-аксессуары;1207.00
5580;7712rebelts;541;172;Наручники, ошейники;1861.00
5581;7719rebelts;587;172;Игровые костюмы;4372.00
5582;7721rebelts;605;172;Другие BDSM товары;6179.00
5583;7720rebelts;587;172;Игровые костюмы;4691.00
5584;7703rebelts;605;172;Другие BDSM товары;2419.00
5585;7715rebelts;605;172;Другие BDSM товары;3797.00
5586;591006;571;44;Классические;2012.00
5587;591004;571;44;Классические;2012.00
5588;591001;571;44;Классические;2434.00
5589;591002;571;44;Классические;2434.00
5590;591005;571;44;Классические;2012.00
5591;591003;571;44;Классические;2434.00
5592;765011;585;167;Hi-tech;2995.00
5593;765012;585;167;Hi-tech;2539.00
5594;769002;563;167;Эрекционные кольца;819.00
5595;150123;539;149;Возбуждающие для мужчин;2797.00
5596;11741;542;118;На водной основе;1332.00
5597;14845;561;118;Анальные смазки;1849.00
5598;14848;543;118;Пролонгаторы;1851.00
5599;2706;586;41;Трусики и шорты;698.00
5600;2832;586;41;Трусики и шорты;711.00
5601;2834;586;41;Трусики и шорты;801.00
5602;765010;585;167;Hi-tech;2831.00
5603;765009;585;167;Hi-tech;2551.00
5604;OU183RED;551;65;Анальные пробки;1677.00
5605;OU182PUR;551;65;Анальные пробки;1287.00
5606;OU181PUR;551;65;Анальные пробки;1126.00
5607;OU181RED;551;65;Анальные пробки;1269.00
5608;SON027BLK;584;65;Массажеры простаты;1287.00
5609;SON028BLK;532;65;Анальные шарики, цепочки;1770.00
5610;SON023TRA;534;65;Мастурбаторы;2070.00
5611;SON023BLK;534;65;Мастурбаторы;2181.00
5612;SON025BLK;563;65;Эрекционные кольца;845.00
5613;SON025GRY;563;65;Эрекционные кольца;845.00
5614;SHT119TRA;547;65;Насадки и удлинители;977.00
5615;SON034GRY;547;65;Насадки и удлинители;1883.00
5616;SON031BLK;547;65;Насадки и удлинители;1905.00
5617;SON033BLK;547;65;Насадки и удлинители;1819.00
5618;SON032TRA;547;65;Насадки и удлинители;1810.00
5619;SON033TRA;547;65;Насадки и удлинители;1809.00
5620;SON037GRY;547;65;Насадки и удлинители;2326.00
5621;SON037TRA;547;65;Насадки и удлинители;2346.00
5622;OUBT001PACKBLK;605;65;Другие BDSM товары;2429.00
5623;SHT364BLK;541;65;Наручники, ошейники;832.00
5624;JO41041;542;78;На водной основе;920.00
5625;911703;566;45;Секс-мебель;6639.00
5626;541431;552;168;Возбуждающие;342.00
5627;3006010337;542;30;На водной основе;929.00
5628;4260;601;161;Перчатки и аксессуары;501.00
5629;4257;599;161;Чулки и колготки;1178.00
5630;4259;599;161;Чулки и колготки;1087.00
5631;912229;535;33;Вагинальные шарики;1354.00
5632;912228;535;33;Вагинальные шарики;1874.00
5633;912235;582;33;Стеклянные и металлические;1510.00
5634;761016;536;167;Реалистичные;1082.00
5635;761007;536;167;Реалистичные;1433.00
5636;761017;536;167;Реалистичные;1433.00
5637;761006;536;167;Реалистичные;1606.00
5638;761008;536;167;Реалистичные;1791.00
5639;4206-01Lola;551;113;Анальные пробки;708.00
5640;4206-02Lola;551;113;Анальные пробки;708.00
5641;4206-03Lola;551;113;Анальные пробки;708.00
5642;4207-01Lola;551;113;Анальные пробки;637.00
5643;4207-02Lola;551;113;Анальные пробки;637.00
5644;4207-03Lola;551;113;Анальные пробки;637.00
5645;4202-01Lola;532;113;Анальные шарики, цепочки;873.00
5646;4202-02Lola;532;113;Анальные шарики, цепочки;873.00
5647;4202-03Lola;532;113;Анальные шарики, цепочки;873.00
5648;JO41015;552;78;Возбуждающие;920.00
5649;JO41065;591;78;На силиконовой основе;1050.00
5650;1418;562;89;Презервативы;198.00
5651;1419;562;89;Презервативы;219.00
5652;1420;562;89;Презервативы;219.00
5653;1421;562;89;Презервативы;219.00
5654;1422;562;89;Презервативы;219.00
5655;3006010338;542;30;На водной основе;1044.00
5656;3006010336;542;30;На водной основе;608.00
5657;3006010339;561;30;Анальные смазки;945.00
5658;Alluria peignoir;632;105;Халаты и пеньюары;3924.00
5659;4205-01Lola;551;113;Анальные пробки;796.00
5660;4205-02Lola;551;113;Анальные пробки;796.00
5661;4205-03Lola;551;113;Анальные пробки;796.00
5662;4204-01Lola;551;113;Анальные пробки;899.00
5663;4204-02Lola;551;113;Анальные пробки;899.00
5664;4204-03Lola;551;113;Анальные пробки;899.00
5665;4102-03Lola;532;113;Анальные шарики, цепочки;607.00
5666;4102-02Lola;532;113;Анальные шарики, цепочки;607.00
5667;4102-01Lola;532;113;Анальные шарики, цепочки;607.00
5668;4103-03Lola;532;113;Анальные шарики, цепочки;767.00
5669;4103-02Lola;532;113;Анальные шарики, цепочки;767.00
5670;4103-01Lola;532;113;Анальные шарики, цепочки;767.00
5671;4201-01Lola;532;113;Анальные шарики, цепочки;989.00
5672;4201-02Lola;532;113;Анальные шарики, цепочки;989.00
5673;4203-01Lola;532;113;Анальные шарики, цепочки;781.00
5674;4203-02Lola;532;113;Анальные шарики, цепочки;781.00
5675;4203-03Lola;532;113;Анальные шарики, цепочки;781.00
5676;Духи  Sexy Life Wild Musk  женские №6;559;23;Духи и смазки для женщин;645.00
5677;Духи  Sexy Life Wild Musk  женские №7;559;23;Духи и смазки для женщин;645.00
5678;Духи  Sexy Life Wild Musk  женские №8;559;23;Духи и смазки для женщин;645.00
5679;M03-001-08D;534;72;Мастурбаторы;3564.00
5680;M10-003-7;534;72;Мастурбаторы;8135.00
5681;M10-003-8;534;72;Мастурбаторы;8135.00
5682;7724rebelts;605;172;Другие BDSM товары;3512.00
5683;7713rebelts;618;172;Beauty-аксессуары;1872.00
5684;7706rebelts;605;172;Другие BDSM товары;2856.00
5685;7717rebelts;601;172;Перчатки и аксессуары;7561.00
5686;BI-014404W;588;27;Виброяйцо;2611.00
5687;BI-014096-2-0702;556;27;Помпы для клитора;4165.00
5688;BI-026215-0801;547;27;Насадки и удлинители;1899.00
5689;BI-026216-0801;547;27;Насадки и удлинители;1899.00
5690;BI-026218-0801;563;27;Эрекционные кольца;1578.00
5691;BI-026219-0801;563;27;Эрекционные кольца;1578.00
5692;BI-026220-0801;563;27;Эрекционные кольца;1578.00
5693;BI-040040-0801;555;27;Анальные вибраторы;1638.00
5694;BI-040036-0801;555;27;Анальные вибраторы;1836.00
5695;BI-040038-0801;555;27;Анальные вибраторы;1640.00
5696;BI-040039-0801;555;27;Анальные вибраторы;1895.00
5697;4212-01Lola;551;113;Анальные пробки;1320.00
5698;4213-01Lola;551;113;Анальные пробки;952.00
5699;4210-01Lola;551;113;Анальные пробки;1504.00
5700;4211-01Lola;551;113;Анальные пробки;865.00
5701;4208-01Lola;551;113;Анальные пробки;2915.00
5702;1053-01Lola;541;113;Наручники, ошейники;1585.00
5703;1053-02Lola;541;113;Наручники, ошейники;1585.00
5704;4105-03Lola;551;113;Анальные пробки;647.00
5705;4105-02Lola;551;113;Анальные пробки;647.00
5706;4105-01Lola;551;113;Анальные пробки;647.00
5707;4107-03Lola;584;113;Массажеры простаты;612.00
5708;4107-02Lola;584;113;Массажеры простаты;612.00
5709;4107-01Lola;584;113;Массажеры простаты;612.00
5710;4108-03Lola;551;113;Анальные пробки;601.00
5711;4108-02Lola;551;113;Анальные пробки;601.00
5712;4108-01Lola;551;113;Анальные пробки;601.00
5713;4106-03Lola;551;113;Анальные пробки;480.00
5714;4106-02Lola;551;113;Анальные пробки;480.00
5715;4104-03Lola;551;113;Анальные пробки;651.00
